week;region;unemployed;level;population;pass;pass_exist
2020-09-07 00:00:00;Брянская;990;3;1192491;1;1
2020-09-07 00:00:00;Бурятия;1267;2;985937;1;0
2020-09-07 00:00:00;Владимирская;1410;3;1358416;1;1
2020-09-07 00:00:00;Волгоградская;2347;3;2491036;1;0
2020-09-07 00:00:00;Вологодская;788;2;1160445;1;2
2020-09-07 00:00:00;Воронежская;4197;1;2324205;1;0
2020-09-07 00:00:00;Дагестан;13700;2;3110858;1;1
2020-09-07 00:00:00;Еврейская АО;983;2;158305;1;1
2020-09-07 00:00:00;Забайкальский край;1810;3;1059700;1;1
2020-09-07 00:00:00;Ивановская;3488;1;997135;1;0
2020-09-07 00:00:00;Ингушетия;5409;3;507061;1;0
2020-09-07 00:00:00;Иркутская;1042;1;2391193;1;2
2020-09-07 00:00:00;Кабардино-Балкария;4011;3;868350;1;0
2020-09-07 00:00:00;Калининградская;1185;3;1012512;1;1
2020-09-07 00:00:00;Калмыкия;3082;2;271135;1;1
2020-09-07 00:00:00;Калужская;1230;3;1002575;1;0
2020-09-07 00:00:00;Камчатский край;2517;3;313016;1;2
2020-09-07 00:00:00;Карачаево-Черкессия;4892;3;465528;1;0
2020-09-07 00:00:00;Карелия;1146;2;614064;1;0
2020-09-07 00:00:00;Кемеровская;6209;1;2657854;1;0
2020-09-07 00:00:00;Кировская;752;2;1262402;1;0
2020-09-07 00:00:00;Коми;31444;2;820473;1;1
2020-09-07 00:00:00;Костромская;745;1;633385;1;0
2020-09-07 00:00:00;Краснодарский край;3158;3;5675462;1;1
2020-09-07 00:00:00;Красноярский край;827;3;2866255;1;1
2020-09-07 00:00:00;Крым;1097;3;1912622;1;0
2020-09-07 00:00:00;Курганская;557;2;827166;1;1
2020-09-07 00:00:00;Курская;1912;1;1104008;1;0
2020-09-07 00:00:00;Ленинградская;588;1;1875872;1;0
2020-09-07 00:00:00;Липецкая;1140;3;1139371;1;1
2020-09-07 00:00:00;Магаданская;14600;2;140149;1;0
2020-09-07 00:00:00;Марий Эл;4208;3;679417;1;0
2020-09-07 00:00:00;Мордовия;1628;2;790197;1;0
2020-09-07 00:00:00;Московская;1152;3;7690863;1;1
2020-09-07 00:00:00;Мурманская;275;3;741404;1;0
2020-09-07 00:00:00;Нижегородская;4343;2;3202946;1;1
2020-09-07 00:00:00;Новгородская;1994;2;596508;1;0
2020-09-07 00:00:00;Новосибирская;2424;2;2798170;1;0
2020-09-07 00:00:00;Омская;1167;2;1926665;1;1
2020-09-07 00:00:00;Оренбургская;1243;2;1956835;1;0
2020-09-07 00:00:00;Орловская;3636;2;733498;1;0
2020-09-07 00:00:00;Пензенская;1261;3;1305563;1;1
2020-09-07 00:00:00;Пермский край;3096;2;2599260;1;1
2020-09-07 00:00:00;Приморский край;1011;2;1895868;1;1
2020-09-07 00:00:00;Псковская;597;3;626115;1;0
2020-09-07 00:00:00;Ростовская;136;2;4197821;1;0
2020-09-07 00:00:00;Рязанская;1809;3;1108847;1;2
2020-09-07 00:00:00;Самарская;2752;3;3179532;1;0
2020-09-07 00:00:00;Санкт-Петербург;348;2;5398064;1;0
2020-09-07 00:00:00;Саратовская;2578;2;2421895;1;0
2020-09-07 00:00:00;Саха;1320;2;971996;1;3
2020-09-07 00:00:00;Сахалинская;884;3;488257;1;0
2020-09-07 00:00:00;Свердловская;471;2;4310681;1;0
2020-09-07 00:00:00;Севастополь;1368;2;449138;1;0
2020-09-07 00:00:00;Северная Осетия;431;2;696837;1;0
2020-09-07 00:00:00;Смоленская;985;3;934889;1;0
2020-09-07 00:00:00;Ставропольский край;773;1;2803573;1;1
2020-09-07 00:00:00;Тамбовская;723;3;1006748;1;3
2020-09-07 00:00:00;Татарстан;737;3;3902888;1;1
2020-09-07 00:00:00;Тверская;654;1;1260379;1;0
2020-09-07 00:00:00;Томская;140;2;1079271;1;0
2020-09-07 00:00:00;Тульская;426;2;1466127;1;2
2020-09-07 00:00:00;Тыва;481;2;327383;1;0
2020-09-07 00:00:00;Тюменская;266;3;1537416;1;0
2020-09-07 00:00:00;Удмуртия;1275;2;1500955;1;0
2020-09-07 00:00:00;Ульяновская;1400;2;1229824;1;1
2020-09-07 00:00:00;Хабаровский край;848;1;1315643;1;0
2020-09-07 00:00:00;Хакасия;739;3;534262;1;0
2020-09-07 00:00:00;ХМАО;201;3;1674676;1;0
2020-09-07 00:00:00;Челябинская;165;2;3466369;1;0
2020-09-07 00:00:00;Чечня;776;3;1478726;1;1
2020-09-07 00:00:00;Чувашия;912;3;1217818;1;1
2020-09-07 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-09-07 00:00:00;Ярославская;0;3;1253389;1;0
2020-09-14 00:00:00;Адыгея;721;3;463088;1;1
2020-09-14 00:00:00;Алтай;2417;2;220181;1;0
2020-09-14 00:00:00;Алтайский край;1550;3;2317153;1;0
2020-09-14 00:00:00;Амурская;2576;2;790044;1;0
2020-09-14 00:00:00;Архангельская;10786;2;1092424;1;1
2020-09-14 00:00:00;Астраханская;3032;2;1005782;1;1
2020-09-14 00:00:00;Башкортостан;3062;2;4038151;1;1
2020-09-14 00:00:00;Белгородская;2672;2;1549151;1;0
2020-09-14 00:00:00;Брянская;209;3;1192491;1;1
2020-09-14 00:00:00;Бурятия;3606;2;985937;1;0
2020-09-14 00:00:00;Владимирская;654;3;1358416;1;1
2020-09-14 00:00:00;Волгоградская;1945;3;2491036;1;0
2020-09-14 00:00:00;Вологодская;3259;2;1160445;1;2
2020-09-14 00:00:00;Воронежская;2112;1;2324205;1;0
2020-09-14 00:00:00;Дагестан;670;2;3110858;1;1
2020-09-14 00:00:00;Еврейская АО;3499;2;158305;1;1
2020-09-14 00:00:00;Забайкальский край;698;3;1059700;1;1
2020-09-14 00:00:00;Ивановская;892;1;997135;1;0
2020-09-14 00:00:00;Ингушетия;4865;3;507061;1;0
2020-09-14 00:00:00;Иркутская;823;2;2391193;1;2
2020-09-14 00:00:00;Кабардино-Балкария;6653;3;868350;1;0
2020-09-14 00:00:00;Калининградская;1043;3;1012512;1;1
2020-09-14 00:00:00;Калмыкия;1037;2;271135;1;1
2020-09-14 00:00:00;Калужская;4849;3;1002575;1;0
2020-09-14 00:00:00;Камчатский край;880;3;313016;1;2
2020-09-14 00:00:00;Карачаево-Черкессия;313;3;465528;1;0
2020-09-14 00:00:00;Карелия;1728;2;614064;1;0
2020-09-14 00:00:00;Кемеровская;2701;2;2657854;1;0
2020-09-14 00:00:00;Кировская;1450;2;1262402;1;0
2020-09-14 00:00:00;Коми;1492;2;820473;1;1
2020-09-14 00:00:00;Костромская;2880;1;633385;1;0
2020-09-14 00:00:00;Краснодарский край;3015;3;5675462;1;1
2020-09-14 00:00:00;Красноярский край;1847;3;2866255;1;1
2020-09-14 00:00:00;Крым;959;3;1912622;1;0
2020-09-14 00:00:00;Курганская;3394;2;827166;1;1
2020-09-14 00:00:00;Курская;17112;1;1104008;1;0
2020-09-14 00:00:00;Ленинградская;3624;1;1875872;1;0
2020-09-14 00:00:00;Липецкая;738;3;1139371;1;1
2020-09-14 00:00:00;Марий Эл;356;3;679417;1;0
2020-09-14 00:00:00;Мордовия;1051;2;790197;1;0
2020-09-14 00:00:00;Московская;3284;3;7690863;1;1
2020-09-14 00:00:00;Мурманская;1061;2;741404;1;0
2020-09-14 00:00:00;Нижегородская;373;2;3202946;1;1
2020-09-14 00:00:00;Новгородская;1171;2;596508;1;0
2020-09-14 00:00:00;Новосибирская;2122;2;2798170;1;0
2020-09-14 00:00:00;Омская;2993;2;1926665;1;1
2020-09-14 00:00:00;Оренбургская;295;2;1956835;1;0
2020-09-14 00:00:00;Орловская;927;2;733498;1;0
2020-09-14 00:00:00;Пензенская;151;3;1305563;1;1
2020-09-14 00:00:00;Пермский край;578;2;2599260;1;1
2020-09-14 00:00:00;Приморский край;153;2;1895868;1;1
2020-09-14 00:00:00;Псковская;1214;1;626115;1;0
2020-09-14 00:00:00;Ростовская;858;2;4197821;1;0
2020-09-14 00:00:00;Рязанская;2430;3;1108847;1;2
2020-09-14 00:00:00;Самарская;2758;3;3179532;1;0
2020-09-14 00:00:00;Санкт-Петербург;578;2;5398064;1;0
2020-09-14 00:00:00;Саратовская;1826;2;2421895;1;0
2020-09-14 00:00:00;Саха;2532;2;971996;1;3
2020-09-14 00:00:00;Сахалинская;624;3;488257;1;0
2020-09-14 00:00:00;Свердловская;2419;2;4310681;1;0
2020-09-14 00:00:00;Севастополь;782;2;449138;1;0
2020-09-14 00:00:00;Северная Осетия;1500;2;696837;1;0
2020-09-14 00:00:00;Смоленская;826;2;934889;1;0
2020-09-14 00:00:00;Ставропольский край;231;2;2803573;1;1
2020-09-14 00:00:00;Тамбовская;252;3;1006748;1;3
2020-09-14 00:00:00;Татарстан;324;3;3902888;1;1
2020-09-14 00:00:00;Тверская;438;1;1260379;1;0
2020-09-14 00:00:00;Томская;3215;2;1079271;1;0
2020-09-14 00:00:00;Тульская;541;2;1466127;1;2
2020-09-14 00:00:00;Тюменская;1937;3;1537416;1;0
2020-09-14 00:00:00;Удмуртия;2091;2;1500955;1;0
2020-09-14 00:00:00;Ульяновская;380;2;1229824;1;1
2020-09-14 00:00:00;Хабаровский край;821;3;1315643;1;0
2020-09-14 00:00:00;Хакасия;151;3;534262;1;0
2020-09-14 00:00:00;ХМАО;2826;3;1674676;1;0
2020-09-14 00:00:00;Челябинская;959;2;3466369;1;0
2020-09-14 00:00:00;Чечня;608;3;1478726;1;1
2020-09-14 00:00:00;Чувашия;187;3;1217818;1;1
2020-09-14 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-09-14 00:00:00;Ярославская;0;3;1253389;1;0
2020-09-21 00:00:00;Адыгея;103;3;463088;1;1
2020-09-21 00:00:00;Алтай;313;2;220181;1;0
2020-09-21 00:00:00;Алтайский край;860;3;2317153;1;0
2020-09-21 00:00:00;Амурская;20869;2;790044;1;0
2020-09-21 00:00:00;Архангельская;1297;2;1092424;1;1
2020-09-21 00:00:00;Астраханская;3361;2;1005782;1;1
2020-09-21 00:00:00;Башкортостан;2437;2;4038151;1;1
2020-09-21 00:00:00;Белгородская;5290;2;1549151;1;0
2020-09-21 00:00:00;Брянская;311;3;1192491;1;1
2020-09-21 00:00:00;Бурятия;7635;2;985937;1;0
2020-09-21 00:00:00;Владимирская;611;3;1358416;1;1
2020-09-21 00:00:00;Волгоградская;662;3;2491036;1;0
2020-09-21 00:00:00;Вологодская;396;2;1160445;1;2
2020-09-21 00:00:00;Воронежская;3145;1;2324205;1;0
2020-09-21 00:00:00;Дагестан;3765;2;3110858;1;1
2020-09-21 00:00:00;Еврейская АО;1489;3;158305;1;1
2020-09-21 00:00:00;Забайкальский край;2463;3;1059700;1;1
2020-09-21 00:00:00;Ивановская;1799;1;997135;1;0
2020-09-21 00:00:00;Ингушетия;2344;3;507061;1;0
2020-09-21 00:00:00;Иркутская;4053;2;2391193;1;2
2020-09-21 00:00:00;Кабардино-Балкария;3145;3;868350;1;0
2020-09-21 00:00:00;Калининградская;2459;3;1012512;1;1
2020-09-21 00:00:00;Калмыкия;1193;2;271135;1;1
2020-09-21 00:00:00;Калужская;824;3;1002575;1;0
2020-09-21 00:00:00;Камчатский край;1802;3;313016;1;2
2020-09-21 00:00:00;Карачаево-Черкессия;1924;3;465528;1;0
2020-09-21 00:00:00;Карелия;1224;2;614064;1;0
2020-09-21 00:00:00;Кемеровская;4700;2;2657854;1;0
2020-09-21 00:00:00;Кировская;3826;2;1262402;1;0
2020-09-21 00:00:00;Коми;360;2;820473;1;1
2020-09-21 00:00:00;Костромская;1163;1;633385;1;0
2020-09-21 00:00:00;Краснодарский край;1493;3;5675462;1;1
2020-09-21 00:00:00;Красноярский край;3109;3;2866255;1;1
2020-09-21 00:00:00;Крым;1386;3;1912622;1;0
2020-09-21 00:00:00;Курганская;887;2;827166;1;1
2020-09-21 00:00:00;Курская;214;1;1104008;1;0
2020-09-21 00:00:00;Ленинградская;2483;2;1875872;1;0
2020-09-21 00:00:00;Липецкая;1605;3;1139371;1;1
2020-09-21 00:00:00;Магаданская;164;2;140149;1;0
2020-09-21 00:00:00;Марий Эл;2181;3;679417;1;0
2020-09-21 00:00:00;Мордовия;1556;2;790197;1;0
2020-09-21 00:00:00;Московская;1387;3;7690863;1;1
2020-09-21 00:00:00;Мурманская;610;2;741404;1;0
2020-09-21 00:00:00;Нижегородская;2083;2;3202946;1;1
2020-09-21 00:00:00;Новгородская;1718;2;596508;1;0
2020-09-21 00:00:00;Новосибирская;1204;2;2798170;1;0
2020-09-21 00:00:00;Омская;1486;2;1926665;1;1
2020-09-21 00:00:00;Оренбургская;1044;2;1956835;1;0
2020-09-21 00:00:00;Орловская;643;2;733498;1;0
2020-09-21 00:00:00;Пензенская;4358;3;1305563;1;1
2020-09-21 00:00:00;Пермский край;658;2;2599260;1;1
2020-09-21 00:00:00;Приморский край;316;2;1895868;1;1
2020-09-21 00:00:00;Псковская;757;2;626115;1;0
2020-09-21 00:00:00;Ростовская;752;2;4197821;1;0
2020-09-21 00:00:00;Рязанская;302;3;1108847;1;2
2020-09-21 00:00:00;Самарская;828;3;3179532;1;0
2020-09-21 00:00:00;Санкт-Петербург;2893;2;5398064;1;0
2020-09-21 00:00:00;Саратовская;960;2;2421895;1;0
2020-09-21 00:00:00;Саха;585;2;971996;1;3
2020-09-21 00:00:00;Сахалинская;1219;3;488257;1;0
2020-09-21 00:00:00;Свердловская;306;2;4310681;1;0
2020-09-21 00:00:00;Севастополь;1410;2;449138;1;0
2020-09-21 00:00:00;Северная Осетия;392;2;696837;1;0
2020-09-21 00:00:00;Смоленская;505;3;934889;1;0
2020-09-21 00:00:00;Ставропольский край;397;2;2803573;1;1
2020-09-21 00:00:00;Тамбовская;3570;3;1006748;1;3
2020-09-21 00:00:00;Татарстан;366;3;3902888;1;1
2020-09-21 00:00:00;Тверская;3611;1;1260379;1;0
2020-09-21 00:00:00;Томская;128;2;1079271;1;0
2020-09-21 00:00:00;Тульская;769;2;1466127;1;2
2020-09-21 00:00:00;Тыва;1000;2;327383;1;0
2020-09-21 00:00:00;Тюменская;556;3;1537416;1;0
2020-09-21 00:00:00;Удмуртия;110;2;1500955;1;0
2020-09-21 00:00:00;Ульяновская;2175;2;1229824;1;1
2020-09-21 00:00:00;Хабаровский край;477;3;1315643;1;0
2020-09-21 00:00:00;Хакасия;330;3;534262;1;0
2020-09-21 00:00:00;ХМАО;408;3;1674676;1;0
2020-09-21 00:00:00;Челябинская;387;2;3466369;1;0
2020-09-21 00:00:00;Чечня;289;3;1478726;1;1
2020-09-21 00:00:00;Чувашия;1133;3;1217818;1;1
2020-09-21 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-09-21 00:00:00;Ярославская;0;3;1253389;1;0
2020-09-28 00:00:00;Адыгея;344;3;463088;1;1
2020-09-28 00:00:00;Алтай;1211;2;220181;1;0
2020-09-28 00:00:00;Алтайский край;1400;3;2317153;1;0
2020-09-28 00:00:00;Амурская;6278;2;790044;1;0
2020-09-28 00:00:00;Архангельская;678;2;1092424;1;1
2020-09-28 00:00:00;Астраханская;3100;2;1005782;1;1
2020-09-28 00:00:00;Башкортостан;1564;2;4038151;1;1
2020-09-28 00:00:00;Белгородская;2788;2;1549151;1;0
2020-09-28 00:00:00;Брянская;1122;3;1192491;1;1
2020-09-28 00:00:00;Бурятия;2885;2;985937;1;0
2020-09-28 00:00:00;Владимирская;1371;3;1358416;1;1
2020-09-28 00:00:00;Волгоградская;822;3;2491036;1;0
2020-09-28 00:00:00;Вологодская;3011;2;1160445;1;2
2020-09-28 00:00:00;Воронежская;4135;1;2324205;1;0
2020-09-28 00:00:00;Дагестан;666;2;3110858;1;1
2020-09-28 00:00:00;Еврейская АО;2154;3;158305;1;1
2020-09-28 00:00:00;Забайкальский край;3202;3;1059700;1;1
2020-09-28 00:00:00;Ивановская;4665;1;997135;1;0
2020-09-28 00:00:00;Ингушетия;352;3;507061;1;0
2020-09-28 00:00:00;Иркутская;1555;2;2391193;1;2
2020-09-28 00:00:00;Кабардино-Балкария;1354;3;868350;1;0
2020-09-28 00:00:00;Калининградская;5258;3;1012512;1;1
2020-09-28 00:00:00;Калмыкия;2090;2;271135;1;1
2020-09-28 00:00:00;Калужская;5151;3;1002575;1;0
2020-09-28 00:00:00;Камчатский край;11567;3;313016;1;2
2020-09-28 00:00:00;Карачаево-Черкессия;474;3;465528;1;0
2020-09-28 00:00:00;Карелия;1244;2;614064;1;0
2020-09-28 00:00:00;Кемеровская;1643;2;2657854;1;0
2020-09-28 00:00:00;Кировская;2407;2;1262402;1;0
2020-09-28 00:00:00;Коми;1401;2;820473;1;1
2020-09-28 00:00:00;Костромская;981;1;633385;1;0
2020-09-28 00:00:00;Краснодарский край;154;3;5675462;1;1
2020-09-28 00:00:00;Красноярский край;761;3;2866255;1;1
2020-09-28 00:00:00;Крым;300;3;1912622;1;0
2020-09-28 00:00:00;Курганская;1201;2;827166;1;1
2020-09-28 00:00:00;Курская;1755;1;1104008;1;0
2020-09-28 00:00:00;Ленинградская;3171;2;1875872;1;0
2020-09-28 00:00:00;Липецкая;3579;3;1139371;1;1
2020-09-28 00:00:00;Магаданская;1704;2;140149;1;0
2020-09-28 00:00:00;Марий Эл;468;3;679417;1;0
2020-09-28 00:00:00;Мордовия;1112;2;790197;1;0
2020-09-28 00:00:00;Московская;334;3;7690863;1;1
2020-09-28 00:00:00;Мурманская;611;2;741404;1;0
2020-09-28 00:00:00;Нижегородская;494;2;3202946;1;1
2020-09-28 00:00:00;Новгородская;1367;2;596508;1;0
2020-09-28 00:00:00;Новосибирская;329;2;2798170;1;0
2020-09-28 00:00:00;Омская;355;2;1926665;1;1
2020-09-28 00:00:00;Оренбургская;525;2;1956835;1;0
2020-09-28 00:00:00;Орловская;597;2;733498;1;0
2020-09-28 00:00:00;Пензенская;167;3;1305563;1;1
2020-09-28 00:00:00;Пермский край;783;2;2599260;1;1
2020-09-28 00:00:00;Приморский край;470;2;1895868;1;1
2020-09-28 00:00:00;Псковская;361;2;626115;1;0
2020-09-28 00:00:00;Ростовская;1530;2;4197821;1;0
2020-09-28 00:00:00;Рязанская;800;3;1108847;1;2
2020-09-28 00:00:00;Самарская;242;3;3179532;1;0
2020-09-28 00:00:00;Санкт-Петербург;791;2;5398064;1;0
2020-09-28 00:00:00;Саратовская;174;2;2421895;1;0
2020-09-28 00:00:00;Саха;1032;2;971996;1;3
2020-09-28 00:00:00;Сахалинская;213;3;488257;1;0
2020-09-28 00:00:00;Свердловская;2435;2;4310681;1;0
2020-09-28 00:00:00;Севастополь;3758;2;449138;1;0
2020-09-28 00:00:00;Северная Осетия;2485;2;696837;1;0
2020-09-28 00:00:00;Смоленская;1260;3;934889;1;0
2020-09-28 00:00:00;Ставропольский край;158;2;2803573;1;1
2020-09-28 00:00:00;Тамбовская;434;3;1006748;1;3
2020-09-28 00:00:00;Татарстан;1124;3;3902888;1;1
2020-09-28 00:00:00;Тверская;1454;1;1260379;1;0
2020-09-28 00:00:00;Томская;696;2;1079271;1;0
2020-09-28 00:00:00;Тульская;835;2;1466127;1;2
2020-09-28 00:00:00;Тыва;171;2;327383;1;0
2020-09-28 00:00:00;Тюменская;1043;3;1537416;1;0
2020-09-28 00:00:00;Удмуртия;816;2;1500955;1;0
2020-09-28 00:00:00;Ульяновская;1341;2;1229824;1;1
2020-09-28 00:00:00;Хабаровский край;1059;3;1315643;1;0
2020-09-28 00:00:00;Хакасия;165;3;534262;1;0
2020-09-28 00:00:00;ХМАО;1199;3;1674676;1;0
2020-09-28 00:00:00;Челябинская;337;2;3466369;1;0
2020-09-28 00:00:00;Чечня;560;3;1478726;1;1
2020-09-28 00:00:00;Чувашия;313;3;1217818;1;1
2020-09-28 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-09-28 00:00:00;Ярославская;0;3;1253389;1;0
2020-10-05 00:00:00;Адыгея;560;3;463088;1;1
2020-10-05 00:00:00;Алтай;4866;2;220181;1;0
2020-10-05 00:00:00;Алтайский край;1301;3;2317153;1;0
2020-10-05 00:00:00;Амурская;5162;2;790044;1;0
2020-10-05 00:00:00;Архангельская;1466;2;1092424;1;1
2020-10-05 00:00:00;Астраханская;3747;2;1005782;1;1
2020-10-05 00:00:00;Башкортостан;3530;2;4038151;1;1
2020-10-05 00:00:00;Белгородская;3483;2;1549151;1;0
2020-10-05 00:00:00;Брянская;3597;3;1192491;1;1
2020-10-05 00:00:00;Бурятия;1378;2;985937;1;0
2020-10-05 00:00:00;Владимирская;2676;3;1358416;1;1
2020-10-05 00:00:00;Волгоградская;905;3;2491036;1;0
2020-10-05 00:00:00;Вологодская;668;2;1160445;1;2
2020-10-05 00:00:00;Воронежская;240;1;2324205;1;0
2020-10-05 00:00:00;Дагестан;4903;2;3110858;1;1
2020-10-05 00:00:00;Еврейская АО;1933;3;158305;1;1
2020-10-05 00:00:00;Забайкальский край;2103;3;1059700;1;1
2020-10-05 00:00:00;Ивановская;3408;1;997135;1;0
2020-10-05 00:00:00;Ингушетия;2020;3;507061;1;0
2020-10-05 00:00:00;Иркутская;1128;2;2391193;1;2
2020-10-05 00:00:00;Кабардино-Балкария;193;3;868350;1;0
2020-10-05 00:00:00;Калининградская;1419;3;1012512;1;1
2020-10-05 00:00:00;Калмыкия;767;2;271135;1;1
2020-10-05 00:00:00;Калужская;1338;3;1002575;1;0
2020-10-05 00:00:00;Камчатский край;151;3;313016;1;2
2020-10-05 00:00:00;Карачаево-Черкессия;3702;3;465528;1;0
2020-10-05 00:00:00;Карелия;1062;2;614064;1;0
2020-10-05 00:00:00;Кемеровская;371;2;2657854;1;0
2020-10-05 00:00:00;Кировская;580;2;1262402;1;0
2020-10-05 00:00:00;Коми;612;2;820473;1;1
2020-10-05 00:00:00;Костромская;580;1;633385;1;0
2020-10-05 00:00:00;Краснодарский край;5255;3;5675462;1;1
2020-10-05 00:00:00;Красноярский край;1387;3;2866255;1;1
2020-10-05 00:00:00;Крым;425;3;1912622;1;0
2020-10-05 00:00:00;Курганская;1006;2;827166;1;1
2020-10-05 00:00:00;Курская;972;1;1104008;1;0
2020-10-05 00:00:00;Ленинградская;456;2;1875872;1;0
2020-10-05 00:00:00;Липецкая;10490;3;1139371;1;1
2020-10-05 00:00:00;Магаданская;951;2;140149;1;0
2020-10-05 00:00:00;Марий Эл;3256;3;679417;1;0
2020-10-05 00:00:00;Мордовия;688;2;790197;1;0
2020-10-05 00:00:00;Московская;5092;3;7690863;1;1
2020-10-05 00:00:00;Мурманская;2082;2;741404;1;0
2020-10-05 00:00:00;Нижегородская;3810;2;3202946;1;1
2020-10-05 00:00:00;Новгородская;727;2;596508;1;0
2020-10-05 00:00:00;Новосибирская;581;2;2798170;1;0
2020-10-05 00:00:00;Омская;5263;2;1926665;1;1
2020-10-05 00:00:00;Оренбургская;498;2;1956835;1;0
2020-10-05 00:00:00;Орловская;5393;2;733498;1;0
2020-10-05 00:00:00;Пензенская;1060;3;1305563;1;1
2020-10-05 00:00:00;Пермский край;882;2;2599260;1;1
2020-10-05 00:00:00;Приморский край;3401;2;1895868;1;1
2020-10-05 00:00:00;Псковская;1249;2;626115;1;0
2020-10-05 00:00:00;Ростовская;1913;2;4197821;1;0
2020-10-05 00:00:00;Рязанская;1792;3;1108847;1;2
2020-10-05 00:00:00;Самарская;800;3;3179532;1;0
2020-10-05 00:00:00;Санкт-Петербург;655;2;5398064;1;0
2020-10-05 00:00:00;Саратовская;3216;2;2421895;1;0
2020-10-05 00:00:00;Саха;885;2;971996;1;3
2020-10-05 00:00:00;Свердловская;647;2;4310681;1;0
2020-10-05 00:00:00;Севастополь;137;2;449138;1;0
2020-10-05 00:00:00;Северная Осетия;1440;2;696837;1;0
2020-10-05 00:00:00;Смоленская;2788;3;934889;1;0
2020-10-05 00:00:00;Ставропольский край;410;2;2803573;1;1
2020-10-05 00:00:00;Тамбовская;1252;3;1006748;1;3
2020-10-05 00:00:00;Татарстан;619;3;3902888;1;1
2020-10-05 00:00:00;Тверская;1593;1;1260379;1;0
2020-10-05 00:00:00;Томская;382;2;1079271;1;0
2020-10-05 00:00:00;Тульская;1148;2;1466127;1;2
2020-10-05 00:00:00;Тыва;52;2;327383;1;0
2020-10-05 00:00:00;Тюменская;635;3;1537416;1;0
2020-10-05 00:00:00;Удмуртия;602;2;1500955;1;0
2020-10-05 00:00:00;Ульяновская;1634;2;1229824;1;1
2020-10-05 00:00:00;Хабаровский край;2340;3;1315643;1;0
2020-10-05 00:00:00;Хакасия;194;3;534262;1;0
2020-10-05 00:00:00;ХМАО;2311;3;1674676;1;0
2020-10-05 00:00:00;Челябинская;622;2;3466369;1;0
2020-10-05 00:00:00;Чечня;85;3;1478726;1;1
2020-10-05 00:00:00;Чувашия;739;3;1217818;1;1
2020-10-05 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-10-05 00:00:00;Ярославская;0;3;1253389;1;0
2020-10-12 00:00:00;Адыгея;1523;3;463088;1;1
2020-10-12 00:00:00;Алтай;771;2;220181;1;0
2020-10-12 00:00:00;Алтайский край;1606;3;2317153;1;0
2020-10-12 00:00:00;Амурская;1882;2;790044;1;0
2020-10-12 00:00:00;Архангельская;2479;2;1092424;1;1
2020-10-12 00:00:00;Астраханская;1131;2;1005782;1;1
2020-10-12 00:00:00;Башкортостан;7623;2;4038151;1;1
2020-10-12 00:00:00;Белгородская;480;2;1549151;1;0
2020-10-12 00:00:00;Брянская;1345;3;1192491;1;1
2020-10-12 00:00:00;Бурятия;148;2;985937;1;0
2020-10-12 00:00:00;Владимирская;806;3;1358416;1;1
2020-10-12 00:00:00;Волгоградская;508;3;2491036;1;0
2020-10-12 00:00:00;Вологодская;1488;2;1160445;1;2
2020-10-12 00:00:00;Воронежская;1761;1;2324205;1;0
2020-10-12 00:00:00;Дагестан;3203;2;3110858;1;1
2020-10-12 00:00:00;Еврейская АО;570;3;158305;1;1
2020-10-12 00:00:00;Забайкальский край;400;3;1059700;1;1
2020-10-12 00:00:00;Ивановская;715;1;997135;1;0
2020-10-12 00:00:00;Ингушетия;772;3;507061;1;0
2020-10-12 00:00:00;Иркутская;939;2;2391193;1;2
2020-10-12 00:00:00;Кабардино-Балкария;5622;3;868350;1;0
2020-10-12 00:00:00;Калининградская;1987;3;1012512;1;1
2020-10-12 00:00:00;Калмыкия;46;2;271135;1;1
2020-10-12 00:00:00;Калужская;1536;3;1002575;1;0
2020-10-12 00:00:00;Камчатский край;1697;3;313016;1;2
2020-10-12 00:00:00;Карачаево-Черкессия;1904;3;465528;1;0
2020-10-12 00:00:00;Карелия;473;2;614064;1;0
2020-10-12 00:00:00;Кемеровская;765;2;2657854;1;0
2020-10-12 00:00:00;Кировская;5511;2;1262402;1;0
2020-10-12 00:00:00;Коми;536;2;820473;1;1
2020-10-12 00:00:00;Костромская;6419;1;633385;1;0
2020-10-12 00:00:00;Краснодарский край;138;3;5675462;1;1
2020-10-12 00:00:00;Красноярский край;1073;3;2866255;1;1
2020-10-12 00:00:00;Крым;591;3;1912622;1;0
2020-10-12 00:00:00;Курганская;1318;2;827166;1;1
2020-10-12 00:00:00;Курская;6095;1;1104008;1;0
2020-10-12 00:00:00;Ленинградская;1370;2;1875872;1;0
2020-10-12 00:00:00;Липецкая;1247;3;1139371;1;1
2020-10-12 00:00:00;Магаданская;5764;2;140149;1;0
2020-10-12 00:00:00;Марий Эл;2440;3;679417;1;0
2020-10-12 00:00:00;Мордовия;1657;2;790197;1;0
2020-10-12 00:00:00;Московская;611;3;7690863;1;1
2020-10-12 00:00:00;Мурманская;987;2;741404;1;0
2020-10-12 00:00:00;Нижегородская;3027;2;3202946;1;1
2020-10-12 00:00:00;Новгородская;1789;2;596508;1;0
